Nit,Productos_ahorro,Saldo_productos,Variacion_saldo_6m,Diversificacion_productos
19184344,7,81610622.48,-0.31,3
84955295,5,143254476.0,-0.35,3
78008185,2,74240930.05,0.56,1
13735568,1,50881828.72,0.6,2
46074454,8,71268466.23,0.6,2
63516620,2,53222567.46,0.36,2
96033929,8,62307072.74,-0.0,2
30712069,0,0.0,0.99,1
69432367,6,175093814.31,-0.08,3
84979443,4,136063685.75,-0.95,3
54158120,8,48994571.57,0.39,3
48844731,4,81165836.46,-0.27,1
76424524,7,40153317.99,-0.41,3
28144041,1,110792783.64,0.91,2
13828471,8,70895708.01,-0.81,2
79229420,0,0.0,-0.15,2
92648016,4,98830091.78,-0.61,1
41594054,6,51704049.28,0.9,2
19904283,8,27015274.37,-0.15,3
18489573,5,129266534.48,0.52,3
64057996,4,169349194.0,0.47,1
80425083,4,52331078.43,-0.19,3
51521934,7,187399549.74,-0.85,1
59656611,3,151092186.29,-0.13,2
70657883,2,180644039.2,0.64,1
66055822,6,81875171.0,-0.13,1
46511860,8,16699021.97,-0.73,2
71249866,6,24488625.62,-0.35,3
57048759,5,91188150.19,-0.65,1
49880030,6,61016672.58,0.87,2
70927107,5,54328301.44,0.17,3
93107041,6,190197651.63,0.26,1
57608029,1,67820466.05,-0.76,1
57719596,2,34007384.06,-0.75,2
34628563,8,71862934.49,-0.72,3
69220764,5,156429362.45,0.85,1
27888761,7,18480485.68,-0.84,1
22095284,3,56593460.33,0.77,2
18477852,3,7642111.71,-0.39,1
63371030,5,40147056.45,0.78,3
50602801,1,94097231.37,0.9,1
85691540,3,35044767.95,-0.16,1
34510575,8,52401462.33,0.51,1
59922730,1,135376753.88,-0.29,1
73456393,5,33142082.51,-0.09,1
26686312,2,194575935.31,0.97,3
77766603,8,42796020.82,-0.37,2
86826001,0,0.0,0.73,2
99050701,6,43667959.93,-0.61,3
50773140,6,126250502.57,-0.4,3
50787306,5,87872357.14,-0.87,2
58985459,2,199841485.82,-0.71,1
95829499,2,135251339.26,-0.97,3
70502670,6,151400743.58,0.8,3
30103470,6,28658857.14,0.42,1
62761013,4,51798553.8,-0.13,1
59466069,0,0.0,0.3,2
76621625,7,14833641.57,-0.92,2
45941549,1,185801112.31,0.39,2
59116725,4,38823972.66,0.81,3
27797792,2,199074545.85,0.39,3
94571385,6,108992306.52,0.59,1
21955962,4,97557878.63,-0.42,1
56363306,2,104013931.98,0.88,3
25189686,5,117369666.72,0.82,2
29274753,8,190303441.21,-0.41,2
57545509,1,6812887.9,0.18,3
86025590,6,175087529.44,-0.89,2
38236786,4,5863483.05,0.15,1
86704877,5,114944969.11,0.75,3
21598203,3,191872838.23,0.15,1
23536066,1,79163035.13,-0.28,3
12786278,1,187424962.35,0.95,3
78976291,6,131821420.6,-0.38,2
90494876,4,64333919.16,-0.11,3
56450800,8,148365662.38,0.59,1
86787500,6,3813724.51,0.43,2
41085071,3,67297176.9,0.2,1
39978785,7,199364003.18,0.5,3
43870528,2,194234037.48,0.11,2
37821433,5,149043663.27,-0.22,1
82280807,8,141774803.78,-0.56,2
20490282,3,131903255.01,0.63,2
70197367,3,147333120.81,-0.37,1
20604336,7,12465393.78,0.34,2
63973712,5,113862256.16,-0.06,2
21389611,8,110331654.57,0.77,2
16453001,6,101577350.63,-0.63,1
17940012,7,65893880.28,-0.68,2
14736033,4,109085854.0,0.58,1
37293692,6,52783721.4,0.96,1
87132511,1,50011059.29,0.64,2
34124082,4,95159857.89,-0.13,2
43022709,1,120375361.27,-0.17,3
49058921,4,123582000.83,0.07,1
10018179,8,89917075.3,0.24,3
97320171,8,28882897.55,-0.46,2
37366129,0,0.0,0.84,1
76731430,5,34329934.85,0.1,2
11523155,6,85415561.24,-0.11,3
98679639,5,4246714.92,-0.72,3
97010329,1,20417194.66,-0.16,3
72399768,8,107417223.32,-0.32,3
45297606,6,52539975.03,-0.98,3
55349049,8,55059749.05,-0.84,3
63799406,7,56489157.66,0.53,2
66364672,6,132265356.66,0.61,3
97388019,1,9264022.04,-0.35,3
85805105,6,69357747.48,-0.29,3
91821592,0,0.0,0.21,1
49563471,6,138309835.94,0.88,3
60475140,3,68121971.26,0.08,3
42429394,7,104165601.29,-0.09,1
82815877,8,172734120.76,-0.83,2
77334512,0,0.0,0.52,1
26370790,4,84223052.61,0.36,1
33132582,4,144997236.62,0.16,2
57503983,6,83364293.28,-0.31,3
66574518,7,85962701.33,0.15,2
19933326,1,119714655.12,0.2,1
27174564,2,167848982.92,0.63,1
83789617,5,59276322.43,0.84,2
49284340,0,0.0,-0.66,3
28835807,3,73230277.35,0.5,1
30777582,3,26154399.54,0.73,1
43580728,8,159674594.7,-0.65,3
25877778,7,106987892.07,-0.6,3
75481221,2,61003428.09,-0.11,2
83900330,6,187212525.95,0.19,1
67568092,3,106785916.94,0.35,2
26876290,1,22295722.31,0.67,2
10523136,1,101115557.33,-0.17,3
12778550,3,36354267.68,0.13,2
37823886,0,0.0,-0.05,2
65872558,4,172461095.32,0.63,1
28794580,4,45907214.42,0.91,3
98163294,8,139961665.91,-0.05,1
36395334,7,132047218.86,0.45,2
33449808,0,0.0,-0.77,2
33232550,0,0.0,0.62,1
33741691,0,0.0,0.04,3
11031810,2,54144730.5,0.24,2
21997945,1,123895408.93,0.68,1
54828060,8,126577981.51,0.33,3
57999921,7,6767495.1,0.24,1
50297917,0,0.0,-0.08,3
75376411,1,45453269.09,0.32,3
16999993,0,0.0,-0.27,3
13143197,5,143717025.91,-0.72,1
93918726,1,122217001.68,0.52,3
60293414,4,17746819.73,-0.66,3
72508194,6,70377547.38,0.09,2
53246833,6,161073367.88,-0.27,2
42284142,3,111670072.92,0.7,2
44147379,6,32591635.32,-0.26,2
67151550,5,129438998.2,-0.59,1
92911740,6,14415763.28,0.6,1
23707555,3,55578432.07,-0.39,2
27413788,8,13096216.97,0.53,3
45997845,4,38408334.79,-0.12,3
56347534,5,51055141.85,0.39,3
66142704,5,100861854.05,-0.76,1
48277823,4,190913136.87,0.32,2
77592707,1,13424235.97,-0.37,2
77857994,8,36780083.91,0.71,3
74337809,8,38112546.29,-0.78,3
34630512,2,134237035.82,0.64,2
66713245,8,12218621.51,1.0,2
42883013,1,70446595.27,0.67,2
80548404,1,44376982.83,-0.49,3
53126799,5,88740248.78,-0.27,2
28243694,4,131549117.32,0.75,2
34976072,1,154696384.07,-0.06,2
63493866,2,196545373.97,0.64,2
77883290,6,29202287.13,0.88,1
20932492,6,156392118.01,-0.75,1
79847523,4,176578583.43,-0.01,3
41939226,3,110970732.49,0.9,3
56705736,4,101495739.33,-0.06,3
43035460,0,0.0,0.36,2
11086706,4,114527864.5,0.41,1
56600789,7,123881884.25,0.52,3
25049502,0,0.0,-0.88,2
19204994,8,95527149.08,-0.81,2
56027924,2,171638874.59,0.05,2
60513883,0,0.0,0.34,3
96915487,7,121164568.25,-0.63,1
89626665,0,0.0,0.53,3
91660900,6,42277395.66,-0.92,1
86084925,0,0.0,0.88,1
14599000,6,100481918.24,-0.73,1
89363999,1,88527642.57,0.9,1
29465431,6,28945896.53,0.55,3
48096191,2,107262914.14,-0.64,2
36791837,5,190351196.18,-0.43,3
59617777,4,66862741.91,0.46,1
61792863,0,0.0,0.05,2
72888350,5,83399649.33,0.14,3
61995222,4,60163255.09,-0.82,1
98172583,1,108308875.92,-0.76,2
38476576,3,80392414.68,0.89,2
42360984,8,105568853.91,0.84,2
21565475,7,48434971.97,0.77,3
52660503,1,19089397.85,0.61,2
90197726,6,150430638.55,-0.87,3
44794937,1,144540736.85,-0.61,2
55069869,4,76892963.32,-0.24,1
48083532,4,37735117.52,0.28,1
99666185,4,55575156.51,0.44,1
55346774,6,66449068.1,-0.28,1
82225055,3,155901271.44,0.08,1
63809563,4,171324017.58,-0.39,3
62050319,6,160191052.66,0.15,1
11392775,0,0.0,-0.25,3
29335145,8,151449740.18,-0.89,2
74835023,3,170031021.33,0.65,2
96283511,2,69189903.19,0.95,3
51585482,1,116743458.23,0.69,3
60154181,1,78585223.4,0.7,2
40700544,1,23456339.53,0.45,1
36239356,0,0.0,-0.34,3
64516220,5,188192814.95,-0.95,2
95736907,4,134452137.16,-0.1,3
39623800,8,1211946.57,0.81,2
87681115,7,14569959.01,0.43,2
65619116,8,76820187.99,-0.5,1
84862623,3,3050831.07,0.99,1
52739591,2,45971883.34,0.01,2
47038197,2,196501055.68,0.53,2
29939111,7,109469783.01,0.87,1
55199550,8,6997029.61,-0.52,2
46689642,0,0.0,0.7,2
59764077,8,12666090.44,-0.18,3
94016855,1,114972883.27,-0.16,2
37570798,5,115144830.42,-0.84,1
43780838,7,28776153.07,0.58,3
47284710,4,152460576.16,0.68,1
81026427,2,184601875.66,0.69,3
31201009,3,15764229.61,0.47,2
19844090,7,128579477.95,0.69,2
19200952,3,113645822.85,0.63,2
76328905,5,178663338.25,0.44,2
36911058,6,156404717.1,-0.82,2
86957933,1,104716992.26,0.75,3
14031660,3,147712269.94,0.28,2
59233998,4,29967004.02,-0.92,3
68610127,5,88110353.78,-0.07,1
90516993,4,110474617.66,0.72,2
62005468,7,123839946.32,-0.74,2
73109059,5,34295329.62,0.07,3
74156209,6,60871706.76,-0.4,2
64907102,4,43468434.7,0.99,1
62701776,4,170976745.38,-0.0,1
89132314,4,8870013.96,0.8,1
15694696,6,184183996.2,0.02,2
85389838,2,96039927.84,-0.24,1
34462139,0,0.0,-0.65,3
72732523,3,14380166.56,0.74,2
41124126,4,109461756.5,-0.98,2
82176443,2,8278273.58,0.92,2
29933946,8,198067954.54,-0.96,3
42410937,4,88583698.25,0.6,3
69660200,1,69766919.51,-0.4,2
12129708,5,195364736.73,0.93,3
63021051,6,190797406.25,0.32,3
59777433,3,33035855.91,0.38,2
60553394,0,0.0,0.0,3
45658147,3,181019368.88,0.77,1
98291379,1,187434987.45,0.47,3
68463952,3,103398421.0,-0.1,3
12636594,2,55876048.47,-0.21,1
72414466,3,147253674.86,0.82,1
49286988,1,173476031.7,-0.96,3
93647464,0,0.0,0.78,1
71083904,5,86793931.65,-0.89,2
34237745,3,161082976.24,0.49,1
52094561,7,53886027.75,-0.09,1
14512781,5,86982815.45,-0.76,3
78985077,8,44821408.27,-0.39,3
79655810,2,186057681.84,0.99,3
22247905,2,30526920.8,0.58,2
98197159,7,190007726.44,-0.21,3
86521084,7,121832855.36,0.47,1
44321345,5,51640646.31,0.57,3
61484065,1,14943364.29,0.17,2
87515737,4,164084093.96,0.92,2
56628190,2,152770496.82,0.86,2
20864648,3,149500202.63,-0.6,3
14203028,5,85225004.84,-0.57,1
53389916,0,0.0,0.28,1
11738746,1,50004018.75,0.64,1
36077355,1,107430001.65,-0.09,1
55167640,0,0.0,0.48,3
28764168,7,7388101.72,0.92,2
80202470,7,85738698.56,0.73,1
50440509,6,6936398.97,0.22,3
75516953,0,0.0,0.71,2
82878628,4,169676914.16,0.17,1
45406607,3,125821088.94,-0.89,2
28962212,0,0.0,0.01,2
53462163,6,93643304.13,-0.22,3
57790728,5,55047236.22,0.97,1
68778582,3,133995283.0,0.25,3
60854940,0,0.0,0.9,3
99871507,8,137967939.2,0.37,1
16175002,6,32214875.62,-0.85,2
97639892,4,26394028.03,-0.95,1
39763371,5,184352813.24,0.14,3
77505606,2,78281098.97,-0.24,1
65273109,2,4568489.96,-0.57,2
17863550,1,94439057.52,-0.65,3
30907606,1,82393556.19,-0.89,3
97061341,6,132937890.52,0.12,3
57417953,5,81439582.36,-0.9,2
40558092,1,197310665.04,0.33,1
61519995,3,161385615.61,-0.8,3
12832003,2,45790239.3,-0.94,2
41292215,4,167750611.15,0.38,2
11035670,4,189199945.77,-0.75,1
35266784,8,144138981.42,0.34,2
32602849,3,87660929.22,0.97,3
49993633,2,184618759.28,0.92,2
63762915,3,10259485.2,0.59,2
78261602,0,0.0,-0.55,2
34272027,0,0.0,-0.19,2
18866573,0,0.0,0.86,1
21139695,6,14470569.48,0.93,2
48393674,6,120156193.62,0.65,1
90084664,8,555502.63,0.35,3
90433868,1,154478714.79,-0.52,2
67811510,3,48026927.53,-0.1,2
51485761,2,53197552.17,-0.93,1
43960929,8,41839750.13,-0.84,1
89950964,2,118945974.86,-0.46,3
21779676,6,55248792.68,-0.23,1
87627172,6,175277937.92,0.44,3
44565835,3,138034211.24,-0.08,3
23999609,3,164461423.13,0.5,2
99803964,3,73783334.42,0.43,2
56362075,6,49950729.75,-0.05,1
51433033,8,167624882.94,0.81,1
90678067,4,1342959.82,-0.89,3
39775633,7,134110131.55,0.31,2
32271156,0,0.0,0.04,3
28224062,2,26923795.08,-0.78,2
35265844,0,0.0,-0.83,3
31603316,3,87924890.18,-0.77,1
51400090,5,68463740.78,-0.23,2
18831593,2,151001939.62,0.35,1
72157440,2,174581359.03,0.94,2
53481349,7,92128159.0,0.43,1
31347850,8,120640732.91,-0.04,1
14745150,3,45412496.47,-0.45,3
58902868,2,69262576.37,-0.18,2
37820500,4,156812423.51,-0.83,3
60901012,1,187438905.6,-0.16,3
26893043,8,193785945.37,0.28,3
93305884,1,136956581.73,0.0,2
99727512,2,145761110.46,0.17,1
58802557,1,7971642.15,0.93,2
52233754,4,13255523.21,-0.2,3
89779771,0,0.0,-0.76,3
12137810,4,180141297.01,0.76,3
79526354,4,137679338.61,-0.16,1
16665472,3,3266406.91,0.08,2
40311591,5,187829068.37,-0.35,3
46097872,1,70101713.38,0.32,1
35866772,0,0.0,-0.64,3
34026709,8,116087730.97,0.08,2
85343886,0,0.0,-0.73,2
59535025,5,55136352.92,0.35,3
60769382,5,125022809.35,-0.32,3
98224159,5,148392877.39,0.83,1
18968387,3,198563011.3,0.03,1
33338859,3,137103449.34,0.97,2
71182764,4,183958815.12,0.31,1
87310339,1,160159279.9,0.52,2
29204852,7,157115222.88,0.01,1
98477536,8,90557753.66,0.58,1
43905344,4,910131.3,0.68,2
96533429,4,64695138.16,0.83,3
24896261,4,67464168.57,-0.02,1
39021249,0,0.0,0.76,3
49708040,0,0.0,0.45,3
84246083,4,20915977.88,-0.87,2
39097324,0,0.0,-0.85,1
61099926,6,95342715.34,0.34,3
87525749,5,67687227.9,0.58,2
27504618,5,14992112.5,0.72,2
21978476,1,175508921.49,0.02,3
71953351,7,156297041.21,-0.35,1
52988184,8,36829438.05,0.64,3
48871631,1,132376924.0,0.59,3
35439138,8,34812731.38,0.31,3
40004368,2,101735586.01,-0.87,1
92393361,1,178477711.9,0.6,2
99915387,6,4941823.88,0.62,3
87438106,4,22482247.72,-0.29,1
53954062,0,0.0,0.22,3
88862843,4,133111443.66,0.53,2
71507946,5,34401563.79,-0.05,2
45861828,2,115291028.33,0.95,1
84064719,8,107636395.35,0.84,1
81318158,0,0.0,0.5,2
99072109,1,59907501.89,-0.23,2
20615087,1,104702072.38,0.87,2
88460370,2,85044471.29,0.99,2
87509511,1,120217611.66,0.35,3
43386237,1,99056276.7,0.42,1
20397188,3,188946139.53,0.09,1
58227187,5,118122868.33,0.27,3
71471919,2,7770582.86,0.62,3
26519028,5,110596130.62,-0.11,3
71020569,8,63361640.94,0.86,2
49148245,8,169961938.77,-0.49,2
12214934,3,138871191.92,-0.11,3
73703357,2,109187854.11,-0.03,2
38106480,8,196375823.06,0.84,1
82608767,5,62265906.8,0.46,2
50177243,2,115518166.54,0.27,2
54188600,5,20344657.9,-0.0,1
14017380,8,167989480.87,0.6,1
67330795,1,127561640.61,-0.9,3
98451987,6,14361134.24,0.59,1
80594491,0,0.0,-0.13,1
25010991,7,157174191.41,-0.57,3
51602333,6,196894788.35,-0.31,2
81168875,0,0.0,-0.2,1
82096072,7,140133438.2,-0.39,1
34532844,1,121179463.78,0.11,1
20851056,8,43417353.39,-0.26,3
34275600,2,48368386.13,-0.74,3
69921763,3,83516721.9,0.69,1
70210450,4,136097831.6,-0.67,2
16438082,5,92386387.07,-0.43,1
61911520,1,196889629.8,0.75,2
48878111,8,163106176.46,0.28,1
37017070,5,150311105.21,0.53,1
33303690,0,0.0,0.11,2
44553961,8,193596300.11,-0.01,3
82631041,7,65433517.42,-0.1,2
42565209,3,193683804.19,0.71,3
96227139,6,31684712.66,-0.44,1
99702352,8,179654974.54,0.55,2
50001243,5,166084185.18,0.52,2
95374301,0,0.0,-0.65,3
57109805,8,167320212.35,0.5,3
99568348,7,142528397.04,0.95,2
76356133,3,138661891.68,-0.93,1
41004434,3,143196977.0,-0.8,1
27755994,8,149389695.3,-0.63,2
98027420,6,45519456.27,-0.3,3
73559586,6,157084681.38,-0.34,1
59752435,6,185332306.58,-0.56,3
91356054,0,0.0,0.57,1
24446310,5,96919632.39,-0.35,2
37683117,2,140744284.63,-0.5,2
37607294,4,150416221.81,0.58,2
33288751,8,193763691.05,-0.21,3
26981686,7,78903437.93,0.02,1
76773825,5,76754101.38,-0.44,1
23937356,0,0.0,-0.66,2
40943655,8,187940502.68,-0.76,1
22212436,3,193524579.06,-0.25,2
38444659,5,115552788.95,0.82,1
44178991,6,17844651.6,-0.37,3
78209775,8,163520291.87,-0.44,1
12030245,3,153676433.4,0.87,1
24033007,0,0.0,-0.55,1
47203030,5,23313668.98,0.74,1
14243638,7,33896414.03,-0.38,2
33255636,6,38165370.0,-0.74,3
49649444,6,1031209.61,0.41,2
34156974,6,30795742.07,-0.73,1
46468710,4,87999516.88,-0.89,2
20648085,8,34918888.28,-0.43,2
56816934,3,121424205.61,-0.97,3
59468118,5,157448109.36,-0.82,3
81104569,1,45058462.6,-0.17,2
34527389,8,140907111.62,-0.29,1
95727121,1,180075060.25,0.83,1
67039853,2,81466666.33,-0.47,3
18378022,6,192141344.69,0.79,1
99993053,5,183936839.24,0.54,2
37121305,2,63311231.23,0.65,3
48785220,0,0.0,0.54,1
57789452,0,0.0,-0.95,3
80469272,3,123625405.26,0.81,3
26978919,8,141068670.12,0.59,1
62787975,2,90089675.96,-0.24,1
60398821,8,99678552.32,-0.1,3
96718798,2,64750220.9,0.17,2
71904718,6,94169996.88,0.45,2
67080495,5,45505061.63,-0.6,3
85731518,3,115418280.14,-0.66,2
12292007,1,197239884.08,0.72,2
14550642,5,143675198.12,-0.56,3
16735714,5,210081.51,0.44,2
14902021,0,0.0,0.67,3
17479773,3,139617368.48,0.72,2
89280760,5,199493271.07,0.45,1
30515134,6,44196143.12,0.78,1
38723678,6,102601892.35,0.56,1
71438319,3,156375514.12,-0.81,2
12752878,8,53087772.31,-0.46,1
34689951,3,179259391.94,-0.89,2
81427884,3,64635174.72,0.1,3
42889209,1,95825639.33,-0.1,3
14168142,0,0.0,-0.78,1
48630993,3,51997626.36,-0.98,2
14645399,3,9541112.76,-0.59,3
13099815,7,66642791.07,0.92,3
17899405,4,5515237.88,0.51,1
66033243,6,161113618.89,0.16,1
60089930,2,191661381.95,0.52,1
57103045,7,108397351.66,-0.96,3
44914679,4,183466153.78,-0.99,1
16224984,0,0.0,0.07,2
28736828,4,153008704.19,-0.84,2
76289920,3,137480956.85,-0.81,1
73695064,1,114110485.61,0.53,1
95705153,3,100956687.06,-0.97,3
56087711,3,147988648.9,0.11,1
14131980,0,0.0,-0.03,1
44576415,6,14703047.86,0.99,1
95579575,8,4623755.83,0.32,1
32310039,6,3217987.99,0.45,1
45381082,2,183747952.59,-0.29,1
90655619,6,58512576.02,-0.01,2
28759383,4,54578511.1,0.09,2
99529622,6,23569535.05,-0.27,3
43735964,0,0.0,0.41,2
26085601,0,0.0,0.59,1
70089236,6,57932708.7,0.56,3
30068893,5,190100771.38,-0.06,1
88012563,7,91918080.78,0.66,3
82626831,7,181289281.52,0.75,1
33236528,2,82259522.77,0.85,3
93349348,6,72105417.82,-0.5,3
18609707,5,156908378.32,-0.32,3
66301336,7,45859966.67,-0.33,3
59155936,5,68179404.08,-0.64,2
97720334,6,31792824.6,0.87,1
52581328,7,40562327.55,0.95,2
67735649,8,187547935.6,0.51,2
63898960,2,196183682.0,0.59,2
63643432,2,72053070.78,0.78,1
36127619,0,0.0,-0.1,2
67867980,2,21215586.59,-0.68,3
20971075,1,117086200.42,0.95,2
10677510,7,74835978.58,0.84,3
35397768,3,55051166.12,-0.47,3
84505686,0,0.0,0.28,3
99981088,8,115644237.3,-0.56,1
81409539,8,144272534.15,0.35,3
29173184,3,59978576.28,0.59,1
93815529,6,62272803.53,-0.28,3
35572826,8,133074199.99,0.75,2
89130452,7,45150762.27,-0.69,1
37010647,1,182232229.55,-0.73,2
38194274,0,0.0,0.55,1
17832728,6,20059221.4,-0.42,1
72058120,3,18404138.57,0.59,1
72549179,1,175929021.61,-0.48,2
29447938,6,3884573.06,0.92,1
60984387,3,45151003.44,-0.67,2
98988163,1,19874316.72,-0.67,2
28548187,8,91261424.29,0.34,3
33092486,5,101579912.76,0.55,2
28816458,6,185746268.52,0.09,2
20934807,2,94523239.67,0.9,2
39261802,1,179811635.17,-0.79,3
36296073,2,153585423.67,-0.55,1
19473660,3,113700750.19,-0.65,3
58129707,4,184092.76,0.25,1
71121830,1,139632261.76,0.46,2
95112722,3,58990547.02,-0.74,2
37194802,6,79019080.89,-0.91,1
60457907,3,184695397.08,0.39,1
49201493,1,197125727.92,-0.51,2
47645230,7,105505846.16,-0.72,3
44963831,3,134279933.95,-0.39,1
57365277,1,5178801.28,-0.0,2
46568877,5,80810784.76,-0.46,3
97218379,8,168685278.52,0.08,2
65069660,5,148119524.84,-0.06,3
51050772,8,7947500.46,-0.9,3
23375562,0,0.0,-0.53,2
77233147,6,34564383.11,0.94,2
48191844,2,172054130.15,-0.75,3
67352495,3,182464347.46,0.15,3
47288505,4,121872498.57,-0.88,1
32885137,6,186068225.82,-0.19,2
97764075,7,39152100.12,0.32,1
81950564,5,18234920.88,0.58,3
29670846,0,0.0,0.86,2
77145981,2,103268974.64,0.87,1
55218748,1,75495470.64,0.7,1
62357206,1,100503701.97,-0.51,3
34097972,1,53721098.7,-0.61,1
30132888,4,29135905.66,-0.16,3
98268733,0,0.0,0.13,2
55829507,0,0.0,-0.45,3
47152989,3,160369997.96,0.13,2
73456221,8,139399264.73,0.0,1
89737228,3,118370664.82,-0.04,1
65581182,5,30592068.94,-0.84,1
27726000,6,49226542.65,-0.7,2
57373133,5,39791495.36,-0.95,3
65418030,5,37719066.41,0.09,2
95747671,4,40502245.14,-0.38,1
87319441,3,76205962.94,0.98,2
20055714,4,177137604.14,0.97,1
23161168,4,12818911.86,-0.0,1
23242015,2,28322385.34,0.12,1
74363511,8,6639256.58,0.49,3
37394566,8,58851002.54,-0.08,2
20764556,0,0.0,0.77,3
66046205,3,157848420.93,0.53,3
28463194,8,168388538.14,0.12,1
57125859,7,159869137.18,0.06,1
86910681,5,94256043.04,-0.53,1
52177577,4,182073349.26,-0.61,1
82525164,8,126930409.79,0.75,3
76137289,7,137264701.84,0.8,2
76970989,2,51532489.34,0.87,3
51406233,2,96724500.14,0.24,3
26910623,0,0.0,0.28,1
11674842,4,199989187.8,0.97,3
99592288,1,193098698.55,-0.31,3
58478844,1,148419977.85,-0.73,3
77764724,0,0.0,-0.97,1
15891709,7,190578876.53,0.03,2
88866483,2,90362718.24,-0.17,1
69088998,1,82220141.5,0.83,1
83612648,1,43734064.44,0.83,3
29909306,8,77422024.48,-0.84,1
73622157,5,55061224.56,0.3,3
86904363,1,134764221.57,0.83,3
57830631,8,162190933.31,0.36,2
23327988,6,1892408.17,-0.02,1
10530901,7,88343187.5,0.07,1
38221020,0,0.0,-0.92,3
94748714,8,189507209.94,-0.3,2
87489807,8,163145626.52,-0.98,2
39445794,7,166905766.21,0.88,2
12643508,0,0.0,0.94,1
94721569,4,92485279.92,-0.43,2
14999682,7,116981608.41,0.16,1
21161667,5,45056038.35,-0.37,2
81912693,2,198358727.76,0.57,2
80934835,8,42597610.41,-0.5,3
85034524,0,0.0,0.81,1
57265119,8,189760737.06,-0.64,1
80358814,8,13818108.33,-0.84,1
42490561,0,0.0,-0.68,1
71051339,7,44328607.92,-0.54,1
16773060,2,171829553.17,-0.62,3
24634916,0,0.0,-0.52,1
62462234,4,115850285.87,-0.18,3
47433411,2,152354550.56,0.11,2
82456383,7,144602243.05,-0.31,3
60775252,1,34721691.01,0.61,2
76635351,8,85475288.27,0.08,2
75567147,5,58914480.93,0.27,2
21847006,5,164015476.23,0.94,1
78312171,4,82241292.91,0.6,3
36979567,0,0.0,0.8,3
43243312,3,73297457.85,-0.58,2
37113012,3,125897753.24,-0.2,1
17726409,7,73751337.01,0.72,2
15311344,1,41451256.61,-1.0,1
45495361,0,0.0,-0.97,3
62207038,3,144555665.69,1.0,2
18085898,0,0.0,0.34,3
82389483,0,0.0,0.59,2
53131077,6,118500422.24,0.07,2
56264132,7,32484564.73,-0.47,3
43410131,7,76728266.37,-0.87,3
41383003,4,181742924.52,0.11,3
82279292,3,107103295.25,-0.15,2
26085063,6,91764451.94,-0.51,1
50988894,3,71653036.28,-0.73,3
13897619,6,1881293.71,0.54,1
54490522,1,49492830.2,0.6,3
67581319,2,97114533.16,-0.83,3
81845204,6,19576259.41,0.21,2
32216450,4,173579688.25,-0.91,1
91493956,0,0.0,0.22,3
33784392,7,13334331.26,0.0,3
92030779,3,102070234.03,0.8,1
49905283,5,55625144.42,-0.23,1
22222182,8,183027234.58,-0.39,1
38735108,6,77352279.15,0.08,2
96769633,0,0.0,-0.33,3
38064268,0,0.0,-0.87,1
48149359,5,157165132.13,0.09,3
29947879,1,163824758.93,-0.44,1
85531583,6,61439975.23,0.55,1
87801393,5,18362808.57,0.14,1
14676637,5,45230190.61,0.47,2
45094037,7,128365530.45,-0.29,3
29092376,3,184573496.65,0.56,1
51757851,4,125934950.83,0.77,1
84468179,7,194914101.18,0.8,3
85301798,1,185539360.87,0.11,2
15322432,6,153133419.57,-0.7,2
64810791,4,1301225.33,-0.16,3
20087912,2,118541026.33,0.15,2
59200708,6,89556366.16,0.82,2
54345950,6,77949959.23,0.64,3
55089778,7,78363303.75,0.71,2
81454101,5,20541525.05,0.27,2
47117501,3,130232265.71,0.62,1
56916814,2,151481234.06,-0.01,1
35830553,3,31349489.25,-0.58,1
26584465,7,196345616.79,0.14,1
67736192,4,10668296.22,0.88,2
86621704,2,78431336.93,-0.46,3
53732735,1,148388551.77,-0.26,3
71177238,8,62481531.85,-0.26,3
25913132,6,126477892.89,-0.81,1
88580217,0,0.0,-0.5,1
50123521,2,135616553.93,0.99,3
45711373,4,13333891.01,0.8,3
80848805,8,31261247.34,-0.83,2
87026750,6,20822607.23,0.54,3
71942609,8,70329642.36,0.14,2
93731471,0,0.0,-0.72,3
57961726,4,46252006.67,-0.63,1
33590236,4,10394289.78,-0.52,1
75539051,8,70541641.99,-0.66,2
18557770,0,0.0,-0.08,3
53544709,0,0.0,-0.73,1
59065485,3,111740306.42,-0.88,1
21481567,8,53029113.17,0.06,2
17467870,8,81531055.12,0.35,1
54630474,8,101409774.56,-0.33,3
46027733,0,0.0,0.8,3
21145841,3,103191436.72,-0.19,3
20301598,6,93807138.43,0.93,1
96775968,4,171336183.24,-0.41,3
40115712,2,120540370.64,0.67,2
98421291,0,0.0,0.47,2
64304270,5,8797952.2,0.58,3
17936154,2,103024806.23,0.19,1
